lng	lat	count
114.358742122	34.8189406353	52
114.3601977132	34.818531244	2
114.3550178403	34.8172912059	246
114.3567950403	34.8172963642	30
114.3551272183	34.8187503656	199
114.3576058222	34.8166860528	211
114.3439436956	34.8201240492	202
114.3444689055	34.8161158053	136
114.3549032546	34.821523527	239
114.3546165999	34.8204276706	46
114.342867792	34.8163354324	187
114.3555255392	34.8194067518	138
114.3440065654	34.8168166574	40
114.3563512811	34.8161534343	248
114.3567368035	34.8208614492	11
114.3459839207	34.8215232701	112
114.3452142671	34.8179914526	4
114.3549122658	34.8167812941	220
114.3535730609	34.8170051091	146
114.3600665754	34.8202692105	27
114.3489006259	34.8200798587	33
114.3494842181	34.8190618499	212
114.350916189	34.8215737937	21
114.3575856998	34.8190836658	185
114.3476981971	34.8163843237	111
114.3413027876	34.8169317589	200
114.3516962917	34.8196587492	230
114.3613602326	34.8195712072	144
114.3522448377	34.8214774193	36
114.3491994748	34.8196673448	104
114.3483033986	34.8161821298	201
114.3584492542	34.8206195942	207
114.3483137975	34.8171751204	206
114.3434920002	34.8197787643	71
114.3540070715	34.8161311713	2
114.352155104	34.8191762993	225
114.3443171766	34.8162241589	222
114.3453909336	34.8212723658	229
114.3419274461	34.8166752289	225
114.3553178644	34.8193577019	194
114.3506980383	34.819151824	246
114.3547932854	34.8216207215	144
114.3478389202	34.8197773044	185
114.3513530549	34.8193050412	155
114.3420302978	34.8201620909	56
114.346073326	34.8172116292	7
114.3578660346	34.8208081019	197
114.3439887658	34.8214897873	2
114.3488570574	34.818815627	131
114.3551369486	34.8164360904	31
114.3479378804	34.8207380289	179
114.3485762348	34.8171505423	51
114.3441011304	34.8162394874	212
114.3492185767	34.8213166687	232
114.3459744596	34.8169653372	94
114.3597508863	34.8212709659	211
114.3491522736	34.8191707705	160
114.3427405183	34.8179741298	161
114.3592514779	34.8167911537	182
114.3545257641	34.8212770459	228
114.3493967585	34.8206582897	154
114.3531785892	34.8200882839	15
114.341856513	34.8180044951	92
114.3484675166	34.8191639465	210
114.3414745314	34.8212586855	197
114.3508099981	34.8194599315	115
114.3546769193	34.8169985725	106
114.3588076655	34.8187817627	243
114.3598383025	34.8187852649	47
114.3419220448	34.8172919	212
114.3449767773	34.8210370489	23
114.3546918873	34.8168950004	107
114.3514437359	34.820900802	43
114.3459929821	34.8163162884	114
114.3568536014	34.8189286073	41
114.3596737235	34.8208824922	176
114.3568819389	34.8164835428	89
114.3444370373	34.8204258406	15
114.3447648259	34.816187252	162
114.3513405722	34.8161268811	233
114.3580792382	34.8178205166	24
114.3538548813	34.8204318107	120
114.3567304912	34.8182919993	228
114.352085747	34.820673095	154
114.3612385396	34.8171246345	45
114.3476480489	34.8179608909	20
114.36003751	34.8215109908	248
114.3472319401	34.8201450383	11
114.3503825547	34.8211593896	78
114.349121451	34.8189957516	28
114.3553384075	34.8164216953	114
114.3442957245	34.8187177241	12
114.3487787346	34.8174545075	118
114.3603295632	34.8180333871	65
114.3483109704	34.8204211857	199
114.3551466235	34.8164420623	107
114.3473567778	34.8192061947	175
114.350649862	34.8200017697	31
114.3553412723	34.8182378311	103
114.3529393251	34.8176756876	194
114.3430131851	34.8171050336	127
114.3520963471	34.8206609364	63
114.3435134611	34.8197332348	149
114.3477446444	34.8198592104	230
114.3521214822	34.8204908717	77
114.3440732398	34.8170842259	82
114.3601368986	34.8183939137	94
114.3414398061	34.8166393635	216
114.3502898205	34.8204424017	172
114.3541308863	34.8172540933	76
114.361146693	34.8193867627	86
114.3454084096	34.8183407189	151
114.3529697927	34.8193989429	84
114.348651957	34.8172934427	139
114.3489431053	34.8199697003	59
114.3516981052	34.8188368068	175
114.3443292269	34.8187338786	220
114.3572864869	34.8206642731	173
114.3582405067	34.8212321007	183
114.3572229429	34.8191693093	53
114.3558522616	34.8171264147	197
114.3510255059	34.8186125849	112
114.3538380129	34.8215996401	213
114.3487064468	34.8183707936	169
114.3610845056	34.8193766434	238
114.3454165153	34.8176183512	25
114.3418387005	34.818165269	129
114.3467391003	34.8171355577	213
114.3514771157	34.8212274034	25
114.3544419578	34.8215952462	119
114.3543601988	34.8172285671	34
114.3460849235	34.8198740258	131
114.3619496812	34.8191682917	87
114.3585659921	34.8210985689	177
114.3450129878	34.8183661068	109
114.361654316	34.8214582537	132
114.3437960542	34.8203169735	215
114.3421088885	34.8190022686	208
114.3411069449	34.8177293842	221
114.355147702	34.818777698	5
114.3449053669	34.8197188592	81
114.360467583	34.8213933066	188
114.3420618711	34.8216106086	242
114.3574531152	34.8214884906	118
114.3460885206	34.8168986407	200
114.3612989939	34.8183706545	147
114.3491707378	34.8173816561	244
114.346051877	34.8172240818	67
114.3497150492	34.8171372876	158
114.3621023952	34.8168865759	105
114.3449490019	34.8200485079	216
114.3462469829	34.8172771579	153
114.3604353716	34.8166847827	224
114.3511054708	34.8208142395	236
114.3510853669	34.8215151736	178
114.3494934811	34.8172777744	157
114.3588630444	34.8194260094	17
114.3539520585	34.8184823496	66
114.3448008826	34.8173290482	204
114.3578486511	34.8172641434	151
114.3431668045	34.8201050177	90
114.3436630241	34.8206026153	84
114.3575309859	34.8179232005	114
114.3611547791	34.821495294	234
114.3484380021	34.8169547415	82
114.3476658866	34.818987399	113
114.3569102572	34.8195249262	111
114.3473051558	34.8211524228	151
114.3441005052	34.818625464	24
114.352626763	34.8214190261	79
114.3595000062	34.8181892283	203
114.3476551112	34.8188223923	209
114.3500936255	34.8178270246	30
114.3411790766	34.8188288897	79
114.3492954227	34.8195047958	71
114.3435558348	34.8165555767	112
114.3502194446	34.8187238054	79
114.3600584232	34.8162650101	16
114.3519591987	34.8184233948	63
114.347228243	34.8197397812	54
114.3569050834	34.8175499337	131
114.3545854142	34.820246054	205
114.35132482	34.8171492463	87
114.3607505327	34.8187128751	210
114.3574490843	34.8211943358	1
114.3522447983	34.817749345	172
114.3416376124	34.8189189322	111
114.3418569829	34.8186343091	18
114.3620538771	34.8164341098	191
114.3589216402	34.8197141968	218
114.3496644872	34.8202629361	151
114.3478603804	34.8182584892	67
114.357084886	34.8200097605	246
114.3607037276	34.8168560425	151
114.3475852828	34.8214054225	131
114.3585092135	34.8203075078	136
114.343507642	34.8168468732	166
114.3412426482	34.8167055145	230
114.3484082709	34.8205606514	45
114.3578429401	34.8173827431	184
114.3471379811	34.8204748029	247
114.3559094582	34.820348016	46
114.3485835786	34.8200409387	182
114.3614181686	34.818076068	39
114.3548752002	34.818253513	133
114.3501886981	34.821547751	56
114.3507108336	34.8193004295	120
114.3448034906	34.8169907598	150
114.349404751	34.8216525047	66
114.35828603	34.8180115087	116
114.3520698799	34.8169389122	53
114.3537561499	34.8176476824	168
114.3609007529	34.8182818597	202
114.3614476609	34.8186342521	100
114.3474331469	34.8195046131	80
114.3431465949	34.8161743354	166
114.3465299707	34.8199947038	226
114.3492135817	34.8169985519	8
114.3515398429	34.8166916126	32
114.3432192289	34.8166411479	112
114.3556879212	34.8161355042	240
114.3574830668	34.8209135743	250
114.3492371964	34.818064353	4
114.3594805436	34.8172105443	127
114.348420947	34.8165328101	240
114.352311498	34.8177508234	136
114.3525686481	34.8208460374	210
114.3617144828	34.8203733494	21
114.3578894228	34.8167986019	10
114.3569726446	34.8202964636	42
114.3489519174	34.8177219074	62
114.3613523138	34.8166900308	73
114.3422850182	34.8166458378	22
114.3591635046	34.8209053266	237
114.3450940976	34.8169813896	66
114.3467537279	34.8170691388	213
114.3488075102	34.8181417165	96
114.3455108061	34.8210713681	98
114.3580868435	34.8212616524	161
114.3620126232	34.816420898	175
114.3527222945	34.8168777304	224
114.359367419	34.8168166989	176
114.3460468004	34.8182841326	24
114.3434473801	34.8203103674	204
114.3513953406	34.8208758229	35
114.3547511551	34.8178719109	138
114.3540151652	34.8213584995	79
114.3435503049	34.8172291233	62
114.3427794276	34.8165148816	121
114.3415812178	34.8176953183	35
114.361470693	34.8209214156	149
114.3505714408	34.8178452915	54
114.3549686294	34.8209593317	140
114.3508556923	34.8168812906	227
114.3502995858	34.8213687257	139
114.3621359994	34.8187250619	31
114.350023139	34.8188886228	109
114.3486109629	34.8196968678	71
114.3420056986	34.8202391053	88
114.3522003197	34.8192373526	16
114.3580721132	34.8200181291	213
114.343027469	34.8190936315	132
114.3476722955	34.8176464434	153
114.3448557558	34.8196921326	95
114.3484794593	34.8179140355	10
114.3527825863	34.8203583155	119
114.3525403803	34.8211950097	71
114.3549952989	34.8184027745	40
114.3612140571	34.8210954395	111
114.3604246513	34.8210247859	25
114.3423393129	34.8172131445	122
114.3519717944	34.8196431459	168
114.3591394013	34.8178517361	239
114.3605621771	34.8174202667	17
114.3488059318	34.8205673732	165
114.3511357611	34.8207339878	222
114.3597996468	34.8202015082	127
114.3603182411	34.818430242	82
114.3561652419	34.8207237211	227
114.3461340597	34.8170620441	94
114.3496111783	34.8180348166	240
114.3448305323	34.8190169608	116
114.3610957714	34.8166400439	40
114.3537632651	34.8188790461	122
114.3557938342	34.8170731266	222
114.3436794301	34.8163778994	117
114.3456780431	34.8204915198	82
114.3592645449	34.8210545102	34
114.3437028891	34.816418583	80
114.3495189063	34.8214026539	184
114.3535594361	34.8169603699	8
114.3479338701	34.8193813848	115
114.350650466	34.8207701439	69
114.343623039	34.8185288645	203
114.3530108127	34.8207143791	19
114.3477609817	34.8164561801	233
114.3602584383	34.8188028467	41
114.3603402639	34.8211870218	121
114.3502409331	34.8174438516	218
114.3436227439	34.8176006543	110
114.3606038009	34.8200025722	167
114.3510655825	34.8189486649	193
114.3534112114	34.8215227122	215
114.3578468897	34.8182728454	231
114.3483618335	34.817692841	179
114.3449754656	34.8183864024	64
114.3617118312	34.8181025353	248
114.3619094387	34.8204023338	77
114.3528512459	34.8167976141	216
114.3471643925	34.820987144	214
114.3525369344	34.8189725116	219
114.3602581128	34.8164672715	182
114.3451262215	34.8212313851	197
114.341630578	34.8162112955	122
114.35097289	34.8168222127	126
114.3478556525	34.8177618646	15
114.3555494587	34.8188812716	11
114.3572483789	34.8192330695	238
114.347785309	34.8196527296	185
114.3441406922	34.8161736851	137
114.3503197489	34.8183465663	107
114.3524124085	34.8179469653	59
114.353121009	34.8164202219	13
114.3497318121	34.817319115	9
114.360347443	34.8194603117	210
114.3582846656	34.8210189795	115
114.3518307901	34.818478114	150
114.3559093028	34.8183765014	2
114.3478425361	34.8204648872	198
114.3422825374	34.8163128354	4
114.3550925144	34.8205577482	74
114.349421327	34.8212018624	71
114.3451509338	34.8188567812	220
114.361410924	34.817949049	79
114.3568263785	34.8184201123	124
114.3463253695	34.8186230595	74
114.3474552669	34.8204387963	106
114.351615563	34.8175861861	216
114.3539369702	34.8195859961	37
114.3557026178	34.821278923	35
114.3482530594	34.8191582137	122
114.3418128203	34.8171943573	130
114.3503678832	34.8169854099	58
114.3421706702	34.8164983188	192
114.3521937614	34.8215305548	76
114.3482401025	34.8170102346	221
114.3545805539	34.8216576285	65
114.3483347652	34.8185257959	32
114.3579888002	34.8197577163	98
114.3578427455	34.818522559	66
114.3418327687	34.8199200746	69
114.3537599419	34.8162738075	77
114.3520845851	34.8181688449	27
114.3451853479	34.8173719135	211
114.3594430417	34.8208130127	133
114.3416026456	34.8176892878	217
114.351056494	34.8179714339	99
114.3427230716	34.8211426954	57
114.3592495998	34.8214027974	88
114.3546833135	34.8198341471	56
114.3467311717	34.8171701853	50
114.3486414949	34.8213755352	203
114.3439513376	34.8168888645	95
114.3520963796	34.817700673	10
114.3583737962	34.8175926821	47
114.3580014593	34.8196342069	243
114.3414779393	34.8169082272	105
114.3561739036	34.8164393295	197
114.3610641181	34.8204105192	107
114.3421534192	34.8201971607	250
114.3541250457	34.819529221	181
114.3414719128	34.8173942342	202
114.3544058406	34.8200760981	2
114.3568820877	34.8177901165	157
114.3524599738	34.8198690717	152
114.343848162	34.8165299603	167
114.3448574794	34.8172474604	217
114.3540909802	34.8208348251	193
114.3522777214	34.8169143691	62
114.3583578428	34.8163639558	151
114.3516674123	34.8163982121	236
114.3437081683	34.8211897955	202
114.3475539995	34.8161117365	24
114.3421659972	34.8214975808	246
114.3614179432	34.8204367318	29
114.3556429837	34.8189466491	36
114.3431599937	34.8170547205	117
114.3538314135	34.8174596467	98
114.3448149324	34.8193654296	8
114.3558599181	34.8161315977	240
114.3543742867	34.8169912346	89
114.342667507	34.8213813273	164
114.3429547858	34.8162180961	88
114.3483147989	34.8196217107	112
114.3561650734	34.81918812	106
114.3487954201	34.8178695398	108
114.3463674687	34.8180080207	52
114.3524798697	34.8195589073	87
114.3491353989	34.8175958346	183
114.3611716246	34.8205669147	50
114.3503396047	34.8188101975	24
114.357927731	34.8192125987	80
114.3549277923	34.8187276415	21
114.3619856448	34.8197725833	244
114.3432804106	34.8167936736	62
114.348857441	34.8190275077	37
114.3574112042	34.8207516711	28
114.342749736	34.819098253	102
114.3586119696	34.8174916416	54
114.345873709	34.8173579954	226
114.3523298274	34.8200045041	88
114.3605874697	34.8191855766	88
114.3572929955	34.8186931276	22
114.351212462	34.8165455432	61
114.3534631404	34.8201469416	20
114.3597531112	34.819967447	6
114.3566784756	34.8190899858	19
114.3600995967	34.8206345166	17
114.3541833595	34.818516149	36
114.341947109	34.8207047658	37
114.3483471788	34.8192730555	222
114.3457773697	34.8211859178	28
114.3580211064	34.8197708034	187
114.3592463293	34.8187534601	236
114.3430232294	34.8183989059	240
114.3528376675	34.8178764438	135
114.3552915564	34.8163634403	192
114.3522393507	34.8203036723	139
114.3508312525	34.8195042291	151
114.3421771771	34.8170420057	209
114.3539583783	34.8161086256	20
114.3513472864	34.8187035632	37
114.3589349305	34.8190113457	19
114.3615677714	34.8171919536	162
114.3612311527	34.8213091988	138
114.3486546759	34.8176407975	184
114.3493299622	34.8188690944	232
114.3434991845	34.8192871658	69
114.3558701722	34.8189635413	166
114.3424381864	34.8187639815	146
114.3582196099	34.8179295757	171
114.3530109325	34.8175369419	203
114.3557797914	34.8193081359	66
114.356185082	34.8193873304	93
114.3534756028	34.8196979951	10
114.3475106738	34.8172626556	23
114.3503490614	34.8168488357	80
114.3601217856	34.819321674	7
114.3438893953	34.8170794626	65
114.3593403881	34.8162533876	136
114.3517685173	34.8194028361	139
114.3535295939	34.8187723602	211
114.3470915922	34.8170019417	84
114.3456052613	34.8198427338	166
114.3440692192	34.821005792	30
114.3498765747	34.8200988357	138
114.3619103836	34.8178620835	76
114.3459170697	34.8174913582	16
114.3562578257	34.8168539718	22
114.3576877521	34.8185022347	101
114.3603581663	34.8197396604	36
114.3504793351	34.8208831274	101
114.3532738243	34.8179971588	154
114.3510874305	34.8164158277	55
114.3454436771	34.8169930263	232
114.3430435269	34.821084976	48
114.3516341238	34.8163758226	88
114.3448391078	34.8181456364	206
114.3616219771	34.8180110445	224
114.3523816153	34.8197605692	243
114.3491691631	34.8179985286	42
114.3539204103	34.8211632302	75
114.3540042328	34.8199561195	125
114.361374297	34.820148379	169
114.3448158697	34.8204937543	234
114.348657626	34.8204138615	210
114.3490307081	34.8203531901	9
114.3456144945	34.8166869444	117
114.3458100936	34.8214942324	16
114.359081033	34.820866218	62
114.3466706776	34.8175598033	247
114.3577548701	34.8199319037	96
114.3456479471	34.8190131179	246
114.3579913757	34.8205327956	200
114.3607430817	34.8190282704	147
114.347944265	34.8206652223	187
114.3411399129	34.8173637077	115
114.3472250345	34.8166310094	127
114.3609862639	34.8166202464	241
114.3533515002	34.8172718656	55
114.3604927362	34.8209157302	99
114.3615815626	34.8200956872	238
114.3545208867	34.818463259	144
114.3620173166	34.8167231085	110
114.3539382357	34.8172239994	223
114.3439411717	34.8205262168	223
114.3502357843	34.8167508799	46
114.3530357715	34.8207268991	158
114.353583815	34.8165484101	76
114.3590081713	34.8211592407	230
114.3437767513	34.8188892924	76
114.3439092964	34.8206199621	21
114.3565111145	34.8176444674	69
114.3489386415	34.8210323731	121
114.3531605551	34.8214236742	18
114.3601259194	34.8187531433	8
